# BUSCO version is: 5.4.3 
# The lineage dataset is: mollusca_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 5295)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5964at6447	Complete	OX336369.1	43013933	43026939	+	554.6	428	https://www.orthodb.org/v10?query=5964at6447	spartin-like
5968at6447	Complete	OX336382.1	35146104	35153300	-	406.3	323	https://www.orthodb.org/v10?query=5968at6447	Lysine-specific demethylase 8
5970at6447	Complete	OX336377.1	51009660	51071162	+	616.3	409	https://www.orthodb.org/v10?query=5970at6447	glutamate-rich protein 6-like
5973at6447	Complete	OX336366.1	13269537	13289729	+	371.1	250	https://www.orthodb.org/v10?query=5973at6447	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial
5974at6447	Complete	OX336373.1	19139718	19146496	+	349.2	192	https://www.orthodb.org/v10?query=5974at6447	BTB/POZ domain-containing protein kctd15
5975at6447	Complete	OX336381.1	15697264	15771625	-	401.3	217	https://www.orthodb.org/v10?query=5975at6447	Krueppel-like factor 6
5981at6447	Complete	OX336370.1	18959195	18963239	-	433.3	327	https://www.orthodb.org/v10?query=5981at6447	uncharacterized protein LOC106072833
5983at6447	Complete	OX336365.1	83504812	83516678	+	478.6	350	https://www.orthodb.org/v10?query=5983at6447	suppressor of SWI4 1 homolog
5985at6447	Complete	OX336377.1	22398130	22407169	-	453.7	348	https://www.orthodb.org/v10?query=5985at6447	serine beta-lactamase-like protein LACTB, mitochondrial
5986at6447	Complete	OX336378.1	22897811	22918152	+	373.8	304	https://www.orthodb.org/v10?query=5986at6447	probable 28S rRNA (cytosine-C(5))-methyltransferase
5988at6447	Complete	OX336375.1	27132271	27133239	-	332.2	280	https://www.orthodb.org/v10?query=5988at6447	Ras association domain-containing protein 9
5990at6447	Complete	OX336367.1	42244661	42279246	+	331.2	184	https://www.orthodb.org/v10?query=5990at6447	DNA-directed RNA polymerases I, II, and III subunit RPABC1
5991at6447	Complete	OX336381.1	36641802	36666298	+	485.1	255	https://www.orthodb.org/v10?query=5991at6447	Golgi reassembly-stacking protein 2
5994at6447	Complete	OX336373.1	8333246	8334466	+	389.7	285	https://www.orthodb.org/v10?query=5994at6447	Suppressor of cytokine signaling 6
5998at6447	Complete	OX336368.1	56304254	56335325	-	291.8	225	https://www.orthodb.org/v10?query=5998at6447	alpha-ketoglutarate-dependent dioxygenase alkB homolog 3-like
5999at6447	Complete	OX336377.1	48461113	48469190	+	544.2	525	https://www.orthodb.org/v10?query=5999at6447	uncharacterized protein LOC101863343
6000at6447	Complete	OX336365.1	15590367	15604372	+	412.1	250	https://www.orthodb.org/v10?query=6000at6447	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial
6002at6447	Complete	OX336370.1	18602630	18654742	-	401.5	267	https://www.orthodb.org/v10?query=6002at6447	Secretory carrier-associated membrane protein
6004at6447	Complete	OX336366.1	76502989	76559005	+	335.6	292	https://www.orthodb.org/v10?query=6004at6447	Protein arginine methyltransferase NDUFAF7
6005at6447	Fragmented	OX336376.1	28928609	28935024	+	399.2	204	https://www.orthodb.org/v10?query=6005at6447	E3 ubiquitin-protein ligase DTX4-like isoform X1
6006at6447	Complete	OX336371.1	64437825	64458279	-	543.8	303	https://www.orthodb.org/v10?query=6006at6447	4-hydroxybenzoate polyprenyltransferase, mitochondrial
6009at6447	Missing
6010at6447	Duplicated	OX336372.1	38288130	38289029	+	355.2	276	https://www.orthodb.org/v10?query=6010at6447	uncharacterized protein LOC101854961
6010at6447	Duplicated	OX336372.1	47624276	47625166	+	359.6	275	https://www.orthodb.org/v10?query=6010at6447	uncharacterized protein LOC101854961
6015at6447	Fragmented	OX336367.1	67203318	67277877	+	338.8	211	https://www.orthodb.org/v10?query=6015at6447	PPM-type phosphatase domain
6019at6447	Complete	OX336369.1	46674213	46689663	-	594.0	417	https://www.orthodb.org/v10?query=6019at6447	A-kinase anchor protein 17A
6020at6447	Complete	OX336365.1	61073441	61078908	-	406.6	221	https://www.orthodb.org/v10?query=6020at6447	Lys-63-specific deubiquitinase BRCC36
6021at6447	Complete	OX336368.1	22430128	22441483	+	319.4	206	https://www.orthodb.org/v10?query=6021at6447	Autophagy protein 5
6022at6447	Complete	OX336376.1	1617492	1681734	-	380.0	238	https://www.orthodb.org/v10?query=6022at6447	syntaxin
6025at6447	Complete	OX336367.1	49615607	49635658	+	481.3	273	https://www.orthodb.org/v10?query=6025at6447	Eukaryotic translation initiation factor 2 subunit 1
6027at6447	Complete	OX336368.1	65872516	65893789	-	542.8	319	https://www.orthodb.org/v10?query=6027at6447	tumor susceptibility gene 101 protein-like
6030at6447	Missing
6032at6447	Complete	OX336365.1	45670142	45670927	+	329.8	226	https://www.orthodb.org/v10?query=6032at6447	Elongation of very long chain fatty acids protein
6035at6447	Missing
6036at6447	Missing
6037at6447	Complete	OX336382.1	14875016	14893827	-	375.2	256	https://www.orthodb.org/v10?query=6037at6447	mitochondrial folate transporter/carrier-like isoform X1
6039at6447	Complete	OX336372.1	44949647	44964386	+	325.6	253	https://www.orthodb.org/v10?query=6039at6447	Solute carrier family 25 member 40
6040at6447	Missing
6041at6447	Missing
6043at6447	Complete	OX336376.1	54711806	54717244	-	277.7	198	https://www.orthodb.org/v10?query=6043at6447	MORN repeat-containing protein 3
6046at6447	Complete	OX336372.1	55702601	55725988	-	440.9	288	https://www.orthodb.org/v10?query=6046at6447	KAT8 regulatory NSL complex subunit 2-like
6049at6447	Fragmented	OX336365.1	21537817	21550713	-	305.6	217	https://www.orthodb.org/v10?query=6049at6447	uncharacterized protein LOC106055152
6050at6447	Complete	OX336366.1	65322017	65329337	+	491.2	566	https://www.orthodb.org/v10?query=6050at6447	protein FAM161A-like
6052at6447	Missing
6054at6447	Complete	OX336378.1	23641289	23658143	-	420.1	236	https://www.orthodb.org/v10?query=6054at6447	prohibitin-2-like
6055at6447	Complete	OX336365.1	31299556	31306970	-	454.9	210	https://www.orthodb.org/v10?query=6055at6447	40S ribosomal protein SA
6056at6447	Complete	OX336379.1	21509996	21522946	+	431.3	288	https://www.orthodb.org/v10?query=6056at6447	protein FAM43A-like
6057at6447	Complete	OX336374.1	4896937	4912998	-	398.2	297	https://www.orthodb.org/v10?query=6057at6447	protein FAM45A-like
6058at6447	Complete	OX336375.1	34584180	34588904	-	431.9	256	https://www.orthodb.org/v10?query=6058at6447	uncharacterized protein LOC105347952
6065at6447	Complete	OX336371.1	22446944	22460090	-	451.0	321	https://www.orthodb.org/v10?query=6065at6447	G patch domain and KOW motifs-containing protein
6066at6447	Complete	OX336375.1	24167738	24231974	+	514.8	413	https://www.orthodb.org/v10?query=6066at6447	RAS and EF-hand domain-containing-like protein  
6067at6447	Complete	OX336369.1	39816015	39835385	-	292.9	191	https://www.orthodb.org/v10?query=6067at6447	Defective in cullin neddylation protein
6072at6447	Complete	OX336372.1	44326154	44331837	+	375.5	288	https://www.orthodb.org/v10?query=6072at6447	leucine-rich repeat-containing protein 58-like
6073at6447	Complete	OX336378.1	26865868	26889834	+	415.8	255	https://www.orthodb.org/v10?query=6073at6447	Integrin-linked kinase-associated serine/threonine phosphatase 2C
6078at6447	Complete	OX336378.1	36311010	36311771	+	381.9	231	https://www.orthodb.org/v10?query=6078at6447	tRNA (guanine-N(7)-)-methyltransferase
6082at6447	Complete	OX336378.1	17834167	17882467	-	442.0	224	https://www.orthodb.org/v10?query=6082at6447	splicing factor 3B subunit 4
6083at6447	Complete	OX336379.1	42658561	42676426	-	367.3	292	https://www.orthodb.org/v10?query=6083at6447	Activating signal cointegrator 1 complex subunit 1
6084at6447	Fragmented	OX336373.1	15589182	15605119	-	482.5	294	https://www.orthodb.org/v10?query=6084at6447	ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X1
6094at6447	Fragmented	OX336367.1	28043310	28063616	-	461.5	254	https://www.orthodb.org/v10?query=6094at6447	probable splicing factor, arginine/serine-rich 7 isoform X1
6095at6447	Missing
6097at6447	Missing
6104at6447	Complete	OX336367.1	64882669	64896429	-	408.9	271	https://www.orthodb.org/v10?query=6104at6447	Ubiquitin-conjugating enzyme E2 U
6105at6447	Complete	OX336375.1	49777958	49789971	-	508.7	310	https://www.orthodb.org/v10?query=6105at6447	splicing factor 3A subunit 2
6107at6447	Missing
6111at6447	Complete	OX336369.1	69009397	69015118	-	442.3	279	https://www.orthodb.org/v10?query=6111at6447	histone PARylation factor 1-like
6113at6447	Complete	OX336366.1	9759416	9806289	+	555.9	309	https://www.orthodb.org/v10?query=6113at6447	Golgi resident protein GCP60 isoform X1
6116at6447	Complete	OX336365.1	69502008	69512242	+	483.7	401	https://www.orthodb.org/v10?query=6116at6447	probable isoprenylcysteine alpha-carbonyl methylesterase ICME isoform X1
6118at6447	Complete	OX336375.1	1152565	1162800	-	304.4	183	https://www.orthodb.org/v10?query=6118at6447	ropporin-1-like protein
6119at6447	Complete	OX336374.1	38333086	38335292	+	344.2	185	https://www.orthodb.org/v10?query=6119at6447	Ubiquitin domain-containing protein 2
6121at6447	Complete	OX336366.1	51241581	51260283	-	385.8	212	https://www.orthodb.org/v10?query=6121at6447	Proteasome subunit alpha type
6123at6447	Complete	OX336373.1	39346796	39355878	+	363.3	235	https://www.orthodb.org/v10?query=6123at6447	hydroxysteroid dehydrogenase-like protein 2
6124at6447	Complete	OX336366.1	80334121	80365787	+	333.7	241	https://www.orthodb.org/v10?query=6124at6447	CAAX prenyl protease 2-like
6128at6447	Complete	OX336367.1	48277224	48308085	+	365.6	285	https://www.orthodb.org/v10?query=6128at6447	probable assembly chaperone of rpl4
6129at6447	Complete	OX336373.1	6976900	6982108	-	431.6	184	https://www.orthodb.org/v10?query=6129at6447	UPF0468 protein C16orf80-like protein
6130at6447	Complete	OX336376.1	45347420	45391673	+	994.1	870	https://www.orthodb.org/v10?query=6130at6447	Histone-lysine N-methyltransferase SETD1B-A
6131at6447	Complete	OX336378.1	42938907	42954661	+	317.3	182	https://www.orthodb.org/v10?query=6131at6447	CTD nuclear envelope phosphatase 1-like
6132at6447	Complete	OX336365.1	45917944	45932851	+	287.1	402	https://www.orthodb.org/v10?query=6132at6447	uncharacterized protein LOC101847162
6133at6447	Complete	OX336378.1	43643913	43644653	-	356.5	225	https://www.orthodb.org/v10?query=6133at6447	chloride intracellular channel protein 4
6134at6447	Missing
6138at6447	Complete	OX336372.1	31805509	31826097	+	449.7	228	https://www.orthodb.org/v10?query=6138at6447	Ubiquitin-conjugating enzyme E2 Z
6140at6447	Missing
6141at6447	Complete	OX336375.1	31209604	31229412	+	369.2	263	https://www.orthodb.org/v10?query=6141at6447	calumenin-like
6143at6447	Complete	OX336372.1	5113585	5131081	-	459.7	283	https://www.orthodb.org/v10?query=6143at6447	solute carrier family 35 member B1
6144at6447	Missing
6145at6447	Complete	OX336374.1	804138	805193	+	439.1	271	https://www.orthodb.org/v10?query=6145at6447	Dopamine receptor 1
6146at6447	Complete	OX336368.1	59807543	59819995	+	488.7	326	https://www.orthodb.org/v10?query=6146at6447	General transcription factor IIE subunit 1
6147at6447	Fragmented	OX336366.1	70680483	70702748	+	435.8	269	https://www.orthodb.org/v10?query=6147at6447	uncharacterized protein LOC106066129
6148at6447	Complete	OX336371.1	52825664	52834135	-	320.0	282	https://www.orthodb.org/v10?query=6148at6447	cysteine-rich with EGF-like domain protein 2-B isoform X1
6151at6447	Complete	OX336383.1	22385367	22429293	-	419.4	273	https://www.orthodb.org/v10?query=6151at6447	protein couch potato-like isoform X1
6154at6447	Complete	OX336377.1	22510514	22546971	+	361.1	273	https://www.orthodb.org/v10?query=6154at6447	putative methyltransferase NSUN6
6155at6447	Fragmented	OX336371.1	20168505	20169746	-	447.9	348	https://www.orthodb.org/v10?query=6155at6447	uncharacterized protein LOC106879860
6157at6447	Complete	OX336373.1	16641014	16656984	+	386.1	455	https://www.orthodb.org/v10?query=6157at6447	targeting protein for Xklp2 homolog isoform X1
6158at6447	Complete	OX336383.1	18243591	18272701	+	667.3	356	https://www.orthodb.org/v10?query=6158at6447	ralA-binding protein 1 isoform X1
6163at6447	Complete	OX336374.1	40316595	40351227	-	297.9	234	https://www.orthodb.org/v10?query=6163at6447	WD repeat-containing protein 54
6164at6447	Complete	OX336381.1	12042816	12049548	-	384.8	268	https://www.orthodb.org/v10?query=6164at6447	uncharacterized protein LOC101863045
6167at6447	Complete	OX336374.1	34661423	34662514	-	489.5	301	https://www.orthodb.org/v10?query=6167at6447	neuropeptide F receptor-like
6173at6447	Complete	OX336373.1	30808015	30821391	+	354.5	165	https://www.orthodb.org/v10?query=6173at6447	Ras-related protein Rab-2
6174at6447	Complete	OX336373.1	28899699	28913360	+	352.1	195	https://www.orthodb.org/v10?query=6174at6447	NADH dehydrogenase 
6178at6447	Complete	OX336376.1	1733846	1776378	-	313.0	226	https://www.orthodb.org/v10?query=6178at6447	probable 18S rRNA (guanine-N(7))-methyltransferase isoform X1
6179at6447	Complete	OX336373.1	36154031	36166225	+	390.0	265	https://www.orthodb.org/v10?query=6179at6447	methyltransferase-like protein 9
6180at6447	Complete	OX336378.1	50213984	50214859	-	390.0	255	https://www.orthodb.org/v10?query=6180at6447	ubiA prenyltransferase domain-containing protein 1 homolog
6186at6447	Fragmented	OX336365.1	27006757	27025091	+	467.5	227	https://www.orthodb.org/v10?query=6186at6447	putative RNA-binding protein Luc7-like 2 isoform X1
6188at6447	Complete	OX336383.1	25641998	25654302	+	426.5	227	https://www.orthodb.org/v10?query=6188at6447	CTD small phosphatase-like protein 2
6190at6447	Complete	OX336376.1	20777540	20786711	+	352.0	191	https://www.orthodb.org/v10?query=6190at6447	Derlin
6191at6447	Fragmented	OX336378.1	49938523	49962747	-	321.7	342	https://www.orthodb.org/v10?query=6191at6447	uncharacterized protein LOC106876358
6192at6447	Complete	OX336367.1	22458904	22464666	-	361.1	378	https://www.orthodb.org/v10?query=6192at6447	uncharacterized protein LOC106874585
6193at6447	Complete	OX336376.1	35483997	35504946	-	327.2	251	https://www.orthodb.org/v10?query=6193at6447	coiled-coil domain-containing protein 42 homolog
6199at6447	Missing
6201at6447	Complete	OX336380.1	25359444	25379411	-	468.9	341	https://www.orthodb.org/v10?query=6201at6447	Queuine tRNA-ribosyltransferase accessory subunit 2
6203at6447	Missing
6205at6447	Complete	OX336366.1	20103375	20123755	-	318.5	182	https://www.orthodb.org/v10?query=6205at6447	ras-related protein Rab-4B
6206at6447	Missing
6212at6447	Complete	OX336366.1	44232228	44269002	+	459.0	344	https://www.orthodb.org/v10?query=6212at6447	Transcriptional adapter
6213at6447	Complete	OX336368.1	27036664	27050943	-	332.9	335	https://www.orthodb.org/v10?query=6213at6447	5-methylcytosine rRNA methyltransferase NSUN4
6214at6447	Complete	OX336371.1	40154163	40156047	+	339.1	339	https://www.orthodb.org/v10?query=6214at6447	Dol-P-Glc
6216at6447	Complete	OX336373.1	15845072	15861030	-	349.3	174	https://www.orthodb.org/v10?query=6216at6447	Proteasome subunit alpha type
6218at6447	Complete	OX336380.1	14044069	14069587	+	324.9	216	https://www.orthodb.org/v10?query=6218at6447	uncharacterized protein C9orf171 homolog isoform X1
6219at6447	Complete	OX336366.1	30884228	30897954	-	341.2	232	https://www.orthodb.org/v10?query=6219at6447	3-hydroxyacyl-CoA dehydrogenase activity
6221at6447	Complete	OX336380.1	34714271	34724238	-	488.5	343	https://www.orthodb.org/v10?query=6221at6447	nuclear hormone receptor FTZ-F1 beta-like
6222at6447	Complete	OX336380.1	12830468	12838923	-	377.2	182	https://www.orthodb.org/v10?query=6222at6447	Ribosomal protein S5
6223at6447	Complete	OX336366.1	42532822	42536690	-	383.9	332	https://www.orthodb.org/v10?query=6223at6447	bone morphogenetic protein 2
6224at6447	Complete	OX336365.1	46767598	46789656	+	355.7	356	https://www.orthodb.org/v10?query=6224at6447	protein-lysine N-methyltransferase EEF2KMT-like
6228at6447	Complete	OX336379.1	12298108	12305209	-	407.3	304	https://www.orthodb.org/v10?query=6228at6447	2-acylglycerol O-acyltransferase 2-A
6230at6447	Complete	OX336369.1	39216344	39222940	+	509.8	312	https://www.orthodb.org/v10?query=6230at6447	protein phosphatase 1K, mitochondrial-like
6235at6447	Complete	OX336366.1	56181269	56187631	-	400.3	284	https://www.orthodb.org/v10?query=6235at6447	egl nine homolog 1-like
6239at6447	Complete	OX336370.1	68545807	68620066	+	338.5	319	https://www.orthodb.org/v10?query=6239at6447	CREB-regulated transcription coactivator 1  
6241at6447	Complete	OX336366.1	67929663	67939052	+	309.6	159	https://www.orthodb.org/v10?query=6241at6447	ras-related protein Rab-1A
6242at6447	Complete	OX336377.1	52374170	52382830	-	313.5	170	https://www.orthodb.org/v10?query=6242at6447	Proteasome subunit beta type
6243at6447	Complete	OX336378.1	40065411	40088123	-	323.8	216	https://www.orthodb.org/v10?query=6243at6447	Triosephosphate isomerase
6244at6447	Complete	OX336372.1	13255271	13273316	-	356.4	193	https://www.orthodb.org/v10?query=6244at6447	Zinc finger, CCCH-type
6246at6447	Complete	OX336374.1	2086621	2096195	+	349.9	238	https://www.orthodb.org/v10?query=6246at6447	4-hydroxy-2-oxoglutarate aldolase, mitochondrial-like
6248at6447	Complete	OX336372.1	8330046	8343362	+	391.3	246	https://www.orthodb.org/v10?query=6248at6447	Homeobox protein PKNOX2
6250at6447	Missing
6251at6447	Complete	OX336374.1	25318623	25327974	-	426.3	334	https://www.orthodb.org/v10?query=6251at6447	nuclear hormone receptor HR96-like isoform X1
6255at6447	Missing
6256at6447	Missing
6271at6447	Complete	OX336365.1	39606136	39637930	+	455.7	312	https://www.orthodb.org/v10?query=6271at6447	ras GTPase-activating protein-binding protein 2
6274at6447	Missing
6275at6447	Complete	OX336373.1	23996216	24010073	-	466.0	274	https://www.orthodb.org/v10?query=6275at6447	3-hydroxyisobutyrate dehydrogenase
6285at6447	Complete	OX336371.1	33553859	33576990	-	360.8	269	https://www.orthodb.org/v10?query=6285at6447	uncharacterized protein LOC111105852 isoform X1
